student_id,gender,age,parental_education,study_time,attendance_rate,previous_grades,extracurricular_activities,internet_access,tutoring,family_support,health,absences,failures,final_grade,pass_fail_status,performance_category
STU_1908,Female,18,Master/Doctorate,4.5,50.4,56.3,No,Yes,No,Yes,Good,17,1,46.8,Fail,At Risk
STU_1909,Female,19,Some College,6.8,96.5,83.2,Yes,Yes,No,No,Fair,3,0,82.8,Pass,Good
STU_1910,Male,15,Some College,8.3,80.0,69.2,Yes,No,No,Yes,Fair,8,0,67.2,Pass,Satisfactory
STU_1911,Female,19,Some College,18.4,92.0,77.8,No,Yes,No,No,Good,4,0,79.7,Pass,Good
STU_1912,Male,17,None,8.2,89.0,67.3,Yes,Yes,No,Yes,Fair,6,1,64.8,Pass,Satisfactory
STU_1913,Female,17,High School,12.1,75.3,73.5,Yes,Yes,Yes,No,Excellent,9,0,73.9,Pass,Good
STU_1914,Male,17,Some College,7.6,85.9,66.0,No,Yes,Yes,Yes,Excellent,6,0,65.8,Pass,Satisfactory
STU_1915,Female,19,High School,11.6,97.7,82.9,Yes,No,No,Yes,Poor,2,0,80.9,Pass,Good
STU_1916,Female,15,Master/Doctorate,7.9,82.8,79.2,No,Yes,No,Yes,Good,8,0,79.6,Pass,Good
STU_1917,Male,17,Some College,4.0,83.5,70.0,Yes,Yes,No,Yes,Excellent,6,0,69.1,Pass,Satisfactory
STU_1918,Male,17,High School,10.8,94.2,84.0,No,Yes,No,Yes,Excellent,2,0,83.7,Pass,Good
STU_1919,Female,18,Bachelor,10.2,86.9,74.8,No,No,No,Yes,Excellent,5,0,81.9,Pass,Good
STU_1920,Male,17,High School,3.1,82.5,70.6,Yes,Yes,No,Yes,Good,7,0,69.4,Pass,Satisfactory
STU_1921,Female,16,Some College,7.6,82.9,66.7,No,Yes,Yes,Yes,Good,9,3,57.0,Fail,Satisfactory
STU_1922,Male,16,Bachelor,7.6,90.5,78.4,No,Yes,No,No,Good,5,0,76.3,Pass,Good
STU_1923,Male,17,Master/Doctorate,5.5,79.2,76.7,Yes,Yes,No,Yes,Excellent,9,0,71.3,Pass,Good
STU_1924,Female,18,Bachelor,3.9,95.8,80.0,Yes,Yes,Yes,Yes,Good,2,0,79.2,Pass,Good
STU_1925,Female,16,Bachelor,9.0,80.8,78.3,No,Yes,No,Yes,Excellent,7,0,71.0,Pass,Good
STU_1926,Female,16,Bachelor,17.4,72.3,83.7,No,Yes,No,Yes,Fair,10,0,77.8,Pass,Good
STU_1927,Male,19,Master/Doctorate,11.3,91.8,91.5,Yes,Yes,Yes,Yes,Excellent,3,0,94.2,Pass,Excellent
STU_1928,Male,15,High School,2.8,92.8,71.2,No,Yes,Yes,Yes,Good,5,0,75.8,Pass,Good
STU_1929,Female,21,None,16.7,91.5,85.2,Yes,Yes,No,No,Good,4,0,84.1,Pass,Good
STU_1930,Female,17,High School,15.4,61.0,60.4,No,Yes,No,No,Good,17,1,53.5,Fail,At Risk
STU_1931,Male,18,High School,5.7,60.3,45.0,No,No,Yes,Yes,Fair,15,2,28.7,Fail,At Risk
STU_1932,Male,16,Bachelor,3.0,96.0,82.8,No,No,Yes,Yes,Fair,2,0,87.5,Pass,Excellent
STU_1933,Male,15,Some College,5.8,89.1,84.1,Yes,Yes,No,Yes,Fair,5,0,74.8,Pass,Good
STU_1934,Female,18,Some College,6.1,76.2,66.1,No,Yes,No,Yes,Fair,11,0,59.0,Fail,Satisfactory
STU_1935,Female,18,None,3.1,94.8,72.0,Yes,Yes,No,Yes,Good,4,0,67.8,Pass,Satisfactory
STU_1936,Female,18,Bachelor,8.9,69.0,64.6,Yes,Yes,Yes,Yes,Excellent,15,1,61.1,Pass,Satisfactory
STU_1937,Male,16,High School,4.8,78.7,67.4,Yes,Yes,No,Yes,Good,8,0,64.2,Pass,Satisfactory
STU_1938,Female,18,Bachelor,3.6,94.2,81.9,No,Yes,No,Yes,Fair,4,0,75.9,Pass,Good
STU_1939,Male,18,Some College,6.7,82.7,70.8,Yes,Yes,Yes,Yes,Excellent,9,1,68.4,Pass,Satisfactory
STU_1940,Female,17,High School,17.1,87.3,77.3,Yes,No,No,No,Good,7,0,77.0,Pass,Good
STU_1941,Male,18,High School,12.6,91.2,79.0,No,Yes,No,Yes,Excellent,3,0,77.6,Pass,Good
STU_1942,Male,18,High School,9.9,69.2,65.7,No,Yes,No,No,Good,13,0,61.8,Pass,Satisfactory
STU_1943,Male,17,Bachelor,5.7,93.0,76.8,No,Yes,No,No,Fair,3,0,74.4,Pass,Good
STU_1944,Female,15,Master/Doctorate,3.1,79.9,72.1,No,Yes,Yes,Yes,Good,9,1,63.7,Pass,Satisfactory
STU_1945,Female,17,Some College,3.9,78.1,67.5,Yes,Yes,No,Yes,Good,10,1,56.5,Fail,Satisfactory
STU_1946,Female,15,High School,12.2,83.5,75.4,No,Yes,No,Yes,Poor,6,0,71.0,Pass,Good
STU_1947,Male,17,Some College,4.8,81.7,67.2,No,Yes,No,No,Poor,9,1,62.9,Pass,Satisfactory
STU_1948,Male,17,Bachelor,8.5,83.1,67.2,Yes,Yes,Yes,No,Fair,12,1,67.2,Pass,Satisfactory
STU_1949,Male,15,Bachelor,10.0,86.8,71.5,Yes,No,No,Yes,Fair,6,0,72.6,Pass,Good
STU_1950,Male,16,High School,2.7,82.5,64.4,Yes,Yes,Yes,Yes,Good,8,1,59.4,Fail,Satisfactory
STU_1951,Male,16,None,7.8,74.8,65.6,Yes,Yes,No,No,Good,9,1,62.3,Pass,Satisfactory
STU_1952,Female,18,Bachelor,9.5,78.5,78.9,No,Yes,Yes,Yes,Fair,9,0,79.7,Pass,Good
STU_1953,Male,19,High School,19.5,93.4,77.7,No,Yes,No,No,Good,5,0,86.7,Pass,Excellent
STU_1954,Female,15,High School,8.4,79.3,78.3,No,Yes,Yes,No,Good,8,0,73.5,Pass,Good
STU_1955,Female,19,None,11.8,48.5,57.0,Yes,Yes,Yes,Yes,Fair,21,1,45.7,Fail,At Risk
STU_1956,Female,17,Some College,5.8,79.1,60.1,Yes,No,No,Yes,Poor,9,1,60.1,Pass,Satisfactory
STU_1957,Female,16,Bachelor,13.5,63.7,59.8,No,No,No,Yes,Poor,15,2,53.6,Fail,At Risk
STU_1958,Female,15,Master/Doctorate,3.4,95.5,77.5,Yes,Yes,No,Yes,Good,4,1,70.6,Pass,Good
STU_1959,Male,17,Some College,10.2,91.7,78.4,No,No,No,Yes,Fair,4,0,80.0,Pass,Good
STU_1960,Female,18,Some College,8.6,83.7,60.8,Yes,Yes,Yes,No,Good,7,1,60.1,Pass,Satisfactory
STU_1961,Male,18,High School,14.8,69.3,56.1,No,Yes,No,No,Good,11,2,54.1,Fail,At Risk
STU_1962,Female,15,Some College,10.0,95.7,75.1,Yes,Yes,No,No,Good,2,0,79.0,Pass,Good
STU_1963,Female,15,High School,6.9,74.8,72.1,Yes,Yes,Yes,Yes,Fair,9,1,65.0,Pass,Satisfactory
STU_1964,Female,17,Some College,13.4,93.6,83.5,Yes,Yes,No,No,Good,3,0,78.6,Pass,Good
STU_1965,Female,16,High School,9.9,92.7,77.6,No,Yes,No,No,Good,4,0,73.9,Pass,Good
STU_1966,Male,16,High School,4.2,71.6,60.0,No,Yes,No,Yes,Excellent,13,2,53.6,Fail,At Risk
STU_1967,Female,16,High School,7.2,85.9,77.1,Yes,Yes,No,Yes,Excellent,7,0,78.7,Pass,Good
STU_1968,Male,18,High School,3.9,85.3,68.2,No,Yes,No,Yes,Good,6,0,74.1,Pass,Good
STU_1969,Female,19,High School,9.5,86.4,64.0,No,No,Yes,No,Good,7,0,69.4,Pass,Satisfactory
STU_1970,Male,17,High School,10.1,85.5,85.3,No,Yes,Yes,Yes,Good,6,0,78.9,Pass,Good
STU_1971,Male,19,Master/Doctorate,18.0,89.0,93.7,No,Yes,No,No,Excellent,6,0,97.7,Pass,Excellent
STU_1972,Male,16,Some College,7.1,92.1,81.6,Yes,Yes,Yes,Yes,Poor,6,0,79.7,Pass,Good
STU_1973,Female,17,Some College,6.4,73.9,69.7,Yes,Yes,Yes,No,Excellent,9,1,62.7,Pass,Satisfactory
STU_1974,Female,16,Bachelor,2.9,79.0,73.6,No,Yes,No,Yes,Good,9,0,70.1,Pass,Good
STU_1975,Female,17,Master/Doctorate,7.1,95.9,79.1,No,Yes,No,Yes,Good,2,0,86.7,Pass,Excellent
STU_1976,Male,20,Some College,6.6,95.2,70.8,No,Yes,Yes,Yes,Poor,3,1,70.5,Pass,Good
STU_1977,Female,17,Bachelor,8.3,95.3,75.8,No,Yes,No,Yes,Good,2,1,74.2,Pass,Good
STU_1978,Female,17,High School,6.5,53.4,46.7,Yes,Yes,No,No,Good,18,3,28.2,Fail,At Risk
STU_1979,Male,17,High School,6.5,90.6,73.6,No,Yes,Yes,Yes,Fair,4,0,74.7,Pass,Good
STU_1980,Female,16,Some College,8.3,94.8,87.7,Yes,Yes,No,Yes,Fair,4,0,86.1,Pass,Excellent
STU_1981,Male,19,Bachelor,7.4,81.6,69.9,No,Yes,No,Yes,Excellent,9,0,69.1,Pass,Satisfactory
STU_1982,Female,17,Bachelor,6.5,94.9,77.1,Yes,No,No,Yes,Good,4,0,77.1,Pass,Good
STU_1983,Female,17,High School,6.4,86.7,74.6,No,Yes,No,Yes,Good,6,0,72.2,Pass,Good
STU_1984,Male,17,High School,20.8,69.4,64.4,Yes,Yes,Yes,Yes,Poor,13,2,58.8,Fail,Satisfactory
STU_1985,Female,17,Some College,6.3,80.1,71.5,Yes,Yes,No,No,Good,8,0,61.6,Pass,Satisfactory
STU_1986,Male,15,High School,6.9,72.0,57.5,Yes,Yes,Yes,Yes,Good,10,1,55.1,Fail,Satisfactory
STU_1987,Female,17,Some College,2.5,68.5,48.1,No,No,No,No,Good,12,1,44.1,Fail,At Risk
STU_1988,Female,16,Bachelor,13.5,70.5,73.9,No,Yes,No,No,Good,11,0,74.6,Pass,Good
STU_1989,Male,18,Bachelor,1.5,94.2,71.9,Yes,Yes,No,Yes,Good,2,0,79.4,Pass,Good
STU_1990,Male,18,Bachelor,4.3,56.6,47.9,No,Yes,Yes,Yes,Good,18,3,41.7,Fail,At Risk
STU_1991,Male,18,Bachelor,10.6,88.1,79.3,No,Yes,Yes,Yes,Fair,6,0,74.7,Pass,Good
STU_1992,Female,17,Some College,2.3,95.4,73.5,Yes,Yes,Yes,No,Excellent,4,0,82.0,Pass,Good
STU_1993,Male,17,Bachelor,5.2,87.8,68.9,Yes,Yes,No,No,Good,5,0,71.9,Pass,Good
STU_1994,Female,16,Some College,7.7,93.2,85.7,No,Yes,Yes,Yes,Good,2,0,84.0,Pass,Good
STU_1995,Female,18,High School,7.3,95.1,70.4,No,Yes,No,No,Good,4,0,75.9,Pass,Good
STU_1996,Male,16,None,5.1,93.2,69.7,Yes,Yes,Yes,Yes,Excellent,4,1,58.3,Fail,Satisfactory
STU_1997,Female,17,High School,11.9,98.0,78.0,No,No,No,No,Fair,3,0,77.5,Pass,Good
STU_1998,Male,16,Some College,12.3,61.0,66.0,Yes,Yes,Yes,No,Fair,14,1,62.5,Pass,Satisfactory
STU_1999,Female,16,Some College,10.8,78.2,59.2,Yes,Yes,No,Yes,Good,8,1,59.3,Fail,Satisfactory
STU_2000,Female,17,Bachelor,5.9,91.3,83.6,Yes,Yes,No,Yes,Good,4,0,85.4,Pass,Excellent
STU_2001,Male,15,High School,8.5,81.9,75.3,Yes,Yes,No,Yes,Excellent,7,0,75.8,Pass,Good
STU_2002,Male,18,High School,5.5,82.3,68.5,No,Yes,No,Yes,Fair,8,0,67.9,Pass,Satisfactory
STU_2003,Male,16,Master/Doctorate,24.5,93.1,84.3,No,Yes,No,No,Excellent,4,0,91.1,Pass,Excellent
STU_2004,Male,15,High School,9.3,95.0,83.0,Yes,Yes,No,Yes,Poor,4,0,83.5,Pass,Good
STU_2005,Male,17,Some College,5.9,80.7,75.6,Yes,Yes,Yes,Yes,Poor,8,0,71.7,Pass,Good
STU_2006,Male,15,Some College,22.1,93.8,99.5,No,Yes,Yes,Yes,Excellent,2,0,99.5,Pass,Excellent
STU_2007,Male,16,Some College,6.4,92.5,63.9,No,No,No,No,Good,3,0,65.1,Pass,Satisfactory
STU_2008,Female,18,High School,9.1,83.7,72.1,No,Yes,No,Yes,Good,10,0,70.6,Pass,Good
STU_2009,Female,15,None,12.0,96.1,85.1,No,Yes,No,Yes,Fair,1,0,78.4,Pass,Good
STU_2010,Female,18,High School,5.6,75.7,66.4,Yes,Yes,Yes,Yes,Good,11,1,64.2,Pass,Satisfactory
STU_2011,Male,15,Some College,5.4,78.2,63.5,No,Yes,Yes,No,Good,8,0,63.6,Pass,Satisfactory
STU_2012,Male,16,Some College,13.2,77.4,78.4,Yes,Yes,Yes,No,Excellent,9,1,70.2,Pass,Good
STU_2013,Female,18,High School,12.0,86.1,84.4,Yes,Yes,Yes,Yes,Excellent,5,0,80.1,Pass,Good
STU_2014,Male,16,Some College,12.0,87.3,86.7,Yes,Yes,Yes,Yes,Good,5,0,84.9,Pass,Good
STU_2015,Male,16,Bachelor,10.1,85.2,77.4,Yes,Yes,Yes,Yes,Good,9,1,71.7,Pass,Good
STU_2016,Female,17,None,20.7,87.2,96.7,No,Yes,Yes,Yes,Good,4,0,97.3,Pass,Excellent
STU_2017,Male,16,Some College,8.1,96.9,85.6,No,Yes,No,Yes,Good,2,0,82.5,Pass,Good
STU_2018,Male,18,Bachelor,4.8,80.1,70.2,Yes,Yes,Yes,No,Fair,9,1,69.3,Pass,Satisfactory
STU_2019,Female,16,High School,3.7,87.2,73.9,Yes,Yes,No,Yes,Good,5,0,69.1,Pass,Satisfactory
STU_2020,Male,18,High School,6.3,83.9,78.3,Yes,Yes,Yes,No,Poor,8,0,77.3,Pass,Good
STU_2021,Female,19,Some College,1.0,98.1,79.1,Yes,Yes,No,Yes,Poor,4,0,75.1,Pass,Good
STU_2022,Male,17,Master/Doctorate,15.8,75.8,69.3,No,Yes,No,No,Fair,9,0,72.6,Pass,Good
STU_2023,Male,19,Bachelor,9.8,93.8,79.8,No,Yes,Yes,No,Good,3,0,79.7,Pass,Good
STU_2024,Male,17,Some College,4.8,79.8,69.0,No,Yes,No,Yes,Excellent,8,1,62.8,Pass,Satisfactory
STU_2025,Female,20,Bachelor,13.7,80.9,76.6,No,Yes,No,Yes,Good,7,1,76.0,Pass,Good
STU_2026,Male,15,High School,3.7,70.6,64.6,No,Yes,No,Yes,Good,13,0,56.7,Fail,Satisfactory
STU_2027,Male,17,Some College,4.3,95.1,86.4,Yes,Yes,Yes,Yes,Fair,3,0,83.5,Pass,Good
STU_2028,Female,17,Some College,8.3,86.6,80.7,Yes,Yes,No,Yes,Good,8,0,75.1,Pass,Good
STU_2029,Male,17,High School,17.0,86.1,80.3,Yes,Yes,No,Yes,Fair,6,0,86.8,Pass,Excellent
STU_2030,Female,17,Bachelor,9.8,93.4,72.9,No,Yes,Yes,No,Good,3,0,79.4,Pass,Good
STU_2031,Male,18,Some College,1.0,86.8,65.4,No,Yes,No,Yes,Excellent,5,0,64.4,Pass,Satisfactory
STU_2032,Female,15,High School,4.3,91.3,74.3,Yes,Yes,Yes,No,Fair,4,0,72.2,Pass,Good
STU_2033,Female,16,Master/Doctorate,4.8,94.6,80.4,Yes,Yes,No,Yes,Fair,6,0,81.7,Pass,Good
STU_2034,Female,18,None,8.9,79.0,57.7,Yes,Yes,No,No,Good,9,1,54.6,Fail,At Risk
STU_2035,Male,17,High School,3.2,71.2,52.3,No,No,No,Yes,Excellent,13,0,50.5,Fail,At Risk
STU_2036,Female,20,None,3.4,82.5,53.2,Yes,Yes,Yes,No,Excellent,7,2,48.2,Fail,At Risk
STU_2037,Male,18,Bachelor,6.7,94.6,78.6,No,Yes,No,Yes,Excellent,2,0,75.3,Pass,Good
STU_2038,Female,19,Bachelor,11.1,88.3,75.5,No,Yes,No,Yes,Good,6,1,77.9,Pass,Good
STU_2039,Female,18,High School,11.6,87.0,83.6,Yes,Yes,Yes,Yes,Excellent,6,0,85.2,Pass,Excellent
STU_2040,Male,16,Bachelor,8.3,85.2,78.5,No,Yes,Yes,Yes,Fair,7,0,78.8,Pass,Good
STU_2041,Male,16,High School,12.6,95.9,95.0,No,Yes,Yes,Yes,Poor,2,0,92.5,Pass,Excellent
STU_2042,Female,18,Bachelor,25.5,88.8,99.5,Yes,Yes,No,Yes,Excellent,6,0,97.2,Pass,Excellent
STU_2043,Male,17,Some College,18.2,84.9,77.5,No,Yes,Yes,Yes,Excellent,7,1,73.7,Pass,Good
STU_2044,Male,15,Some College,5.8,86.7,70.9,Yes,Yes,No,No,Fair,5,0,67.3,Pass,Satisfactory
STU_2045,Male,17,Master/Doctorate,3.1,83.8,72.2,Yes,Yes,Yes,Yes,Fair,6,0,76.8,Pass,Good
STU_2046,Female,19,High School,6.2,63.9,51.3,No,Yes,No,Yes,Poor,15,2,41.1,Fail,At Risk
STU_2047,Female,17,High School,4.4,86.2,66.3,No,Yes,No,No,Fair,7,0,68.2,Pass,Satisfactory
STU_2048,Male,17,Some College,10.1,87.2,81.9,No,Yes,No,Yes,Fair,6,0,79.2,Pass,Good
STU_2049,Female,17,Master/Doctorate,3.7,95.1,79.9,No,Yes,No,Yes,Excellent,5,0,75.6,Pass,Good
STU_2050,Male,16,High School,7.5,90.3,66.5,No,Yes,No,Yes,Good,5,0,65.3,Pass,Satisfactory
STU_2051,Male,17,None,4.4,80.7,58.0,No,Yes,No,No,Excellent,8,1,53.9,Fail,At Risk
STU_2052,Male,17,High School,6.5,71.1,51.2,No,Yes,Yes,No,Excellent,12,1,45.3,Fail,At Risk
STU_2053,Male,15,Some College,7.7,85.7,81.6,No,Yes,Yes,No,Good,7,0,77.1,Pass,Good
STU_2054,Male,18,High School,11.0,60.9,76.9,Yes,No,No,Yes,Excellent,15,0,67.1,Pass,Satisfactory
STU_2055,Female,17,Bachelor,7.8,79.1,55.7,No,No,No,No,Good,10,1,58.4,Fail,Satisfactory
STU_2056,Male,18,Master/Doctorate,5.5,62.5,64.0,Yes,Yes,No,Yes,Good,13,1,58.4,Fail,Satisfactory
STU_2057,Female,18,Some College,12.0,84.5,81.7,Yes,Yes,Yes,Yes,Good,8,1,78.1,Pass,Good
STU_2058,Female,16,High School,8.0,84.4,80.8,Yes,Yes,Yes,Yes,Good,6,0,79.7,Pass,Good
STU_2059,Male,17,Some College,5.8,91.7,78.0,No,Yes,Yes,Yes,Excellent,4,0,81.4,Pass,Good
STU_2060,Male,17,High School,11.1,73.3,61.1,Yes,Yes,No,Yes,Excellent,10,1,58.2,Fail,Satisfactory
STU_2061,Male,19,Master/Doctorate,8.9,82.0,71.4,Yes,Yes,No,Yes,Good,7,1,65.7,Pass,Satisfactory
STU_2062,Male,16,Some College,10.6,78.3,69.4,No,No,No,Yes,Excellent,8,0,70.0,Pass,Good
STU_2063,Female,17,High School,14.3,92.2,71.7,Yes,Yes,No,Yes,Fair,4,0,72.5,Pass,Good
STU_2064,Female,17,Bachelor,3.9,78.9,70.0,No,Yes,No,No,Excellent,8,0,60.8,Pass,Satisfactory
STU_2065,Male,16,Some College,24.6,74.4,79.3,Yes,Yes,No,Yes,Good,13,0,81.6,Pass,Good
STU_2066,Female,16,Some College,10.0,93.3,87.2,Yes,Yes,Yes,No,Poor,2,0,88.7,Pass,Excellent
STU_2067,Female,17,None,3.8,93.5,71.4,Yes,Yes,No,Yes,Good,4,0,69.6,Pass,Satisfactory
STU_2068,Female,18,Bachelor,15.3,86.7,76.2,No,Yes,Yes,No,Good,5,0,83.4,Pass,Good
STU_2069,Female,16,Master/Doctorate,5.1,72.9,74.0,Yes,Yes,Yes,Yes,Fair,13,0,75.1,Pass,Good
STU_2070,Female,17,Some College,18.4,87.3,86.1,No,Yes,No,Yes,Excellent,5,0,83.6,Pass,Good
STU_2071,Female,17,Master/Doctorate,4.0,80.4,86.0,Yes,Yes,No,Yes,Poor,10,0,77.4,Pass,Good
STU_2072,Female,18,High School,7.5,71.9,73.2,Yes,No,No,Yes,Excellent,10,0,63.5,Pass,Satisfactory
STU_2073,Female,16,Some College,12.1,70.8,65.0,Yes,Yes,No,No,Good,12,0,66.4,Pass,Satisfactory
STU_2074,Male,19,Some College,11.2,93.0,87.3,Yes,Yes,Yes,Yes,Good,4,0,91.1,Pass,Excellent
STU_2075,Female,16,Some College,9.5,75.0,55.8,No,Yes,No,Yes,Good,11,2,49.2,Fail,At Risk
STU_2076,Female,17,Some College,13.4,87.5,73.9,No,Yes,No,No,Good,8,0,77.6,Pass,Good
STU_2077,Male,15,High School,6.0,60.2,45.0,No,Yes,No,Yes,Good,16,2,34.8,Fail,At Risk
STU_2078,Female,16,High School,13.8,84.2,73.3,Yes,No,No,Yes,Good,6,0,76.2,Pass,Good
STU_2079,Male,17,High School,5.3,87.8,77.5,Yes,Yes,Yes,Yes,Good,6,0,68.1,Pass,Satisfactory
STU_2080,Male,16,High School,17.3,79.0,81.9,Yes,Yes,Yes,Yes,Good,8,0,87.2,Pass,Excellent
STU_2081,Female,18,Bachelor,5.6,79.4,74.4,No,Yes,No,Yes,Excellent,8,0,67.8,Pass,Satisfactory
STU_2082,Female,15,High School,3.4,82.1,58.9,Yes,Yes,Yes,Yes,Fair,9,1,57.0,Fail,Satisfactory
STU_2083,Male,17,None,11.3,76.7,66.3,No,Yes,No,No,Good,11,0,68.8,Pass,Satisfactory
STU_2084,Male,16,Some College,8.7,84.5,75.0,Yes,Yes,Yes,Yes,Fair,6,0,72.1,Pass,Good
STU_2085,Female,15,Some College,9.6,72.0,68.1,Yes,Yes,Yes,Yes,Excellent,12,0,73.7,Pass,Good
STU_2086,Male,16,Bachelor,6.5,57.0,61.7,Yes,Yes,No,Yes,Excellent,16,1,60.5,Pass,Satisfactory
STU_2087,Female,17,Some College,10.3,92.4,76.8,Yes,No,No,No,Fair,6,0,79.2,Pass,Good
STU_2088,Male,17,High School,16.5,85.5,85.1,No,Yes,Yes,No,Fair,6,0,85.7,Pass,Excellent
STU_2089,Female,17,Bachelor,9.3,84.6,78.8,Yes,Yes,No,Yes,Poor,6,0,76.9,Pass,Good
STU_2090,Male,17,Some College,2.9,85.3,69.3,No,Yes,No,No,Good,7,0,68.6,Pass,Satisfactory
STU_2091,Male,17,None,7.9,82.1,80.2,Yes,Yes,Yes,Yes,Good,8,0,77.9,Pass,Good
STU_2092,Male,15,Some College,10.0,80.4,65.8,No,Yes,No,Yes,Excellent,8,1,56.9,Fail,Satisfactory
STU_2093,Female,17,Master/Doctorate,18.0,61.9,69.9,Yes,Yes,No,Yes,Good,15,2,62.4,Pass,Satisfactory
STU_2094,Female,20,High School,11.6,82.0,66.7,No,No,No,Yes,Fair,6,1,62.7,Pass,Satisfactory
STU_2095,Female,17,High School,4.8,57.4,56.4,No,Yes,No,Yes,Excellent,16,1,45.0,Fail,At Risk
STU_2096,Female,17,High School,7.7,80.0,64.5,No,Yes,Yes,No,Good,10,0,63.3,Pass,Satisfactory
STU_2097,Female,16,High School,12.0,69.4,58.2,Yes,No,Yes,Yes,Good,14,3,45.2,Fail,At Risk
STU_2098,Male,18,Some College,10.5,81.0,71.8,No,Yes,No,No,Fair,8,0,76.3,Pass,Good
STU_2099,Female,18,Some College,10.8,69.2,74.3,Yes,Yes,Yes,Yes,Good,12,0,70.4,Pass,Good
STU_2100,Female,17,High School,3.4,79.8,70.1,Yes,Yes,No,Yes,Excellent,8,0,64.8,Pass,Satisfactory
STU_2101,Male,20,Master/Doctorate,11.2,83.3,79.5,Yes,Yes,No,Yes,Good,8,0,78.2,Pass,Good
STU_2102,Male,16,Bachelor,9.0,77.8,76.8,Yes,Yes,Yes,Yes,Good,10,0,74.2,Pass,Good
STU_2103,Male,15,Some College,11.5,77.8,62.5,No,Yes,No,Yes,Good,11,1,62.0,Pass,Satisfactory
STU_2104,Male,18,Bachelor,8.7,79.1,82.1,Yes,Yes,Yes,Yes,Excellent,8,0,79.0,Pass,Good
STU_2105,Female,18,High School,7.3,84.2,67.6,No,No,Yes,Yes,Fair,7,0,70.8,Pass,Good
STU_2106,Female,16,Some College,14.0,80.1,76.6,No,Yes,Yes,Yes,Good,9,0,83.1,Pass,Good
STU_2107,Male,16,Some College,10.2,89.2,75.4,Yes,Yes,No,No,Excellent,4,0,72.5,Pass,Good
STU_2108,Male,15,Bachelor,3.8,83.6,78.5,No,Yes,Yes,Yes,Fair,7,0,77.2,Pass,Good
STU_2109,Female,16,Bachelor,8.4,67.2,61.7,Yes,No,No,Yes,Good,16,0,61.1,Pass,Satisfactory
STU_2110,Male,18,High School,6.5,87.3,72.3,No,Yes,No,Yes,Good,5,0,66.7,Pass,Satisfactory
STU_2111,Female,17,Master/Doctorate,6.1,72.0,57.2,Yes,No,No,No,Good,14,1,56.7,Fail,Satisfactory
STU_2112,Female,16,High School,10.4,83.1,66.8,No,Yes,No,No,Good,7,0,66.8,Pass,Satisfactory
STU_2113,Male,17,Bachelor,8.7,78.6,75.6,No,Yes,No,Yes,Good,10,0,78.0,Pass,Good
STU_2114,Male,15,Master/Doctorate,10.3,84.1,89.0,No,Yes,Yes,Yes,Good,8,0,90.4,Pass,Excellent
STU_2115,Male,16,High School,12.9,76.7,76.2,Yes,Yes,No,Yes,Fair,10,0,73.1,Pass,Good
STU_2116,Female,17,Bachelor,7.6,83.5,71.8,Yes,Yes,No,No,Good,9,0,70.3,Pass,Good
STU_2117,Male,20,None,12.6,94.1,89.4,Yes,Yes,No,Yes,Fair,3,0,90.8,Pass,Excellent
STU_2118,Female,18,Some College,5.5,88.9,63.7,Yes,Yes,No,Yes,Poor,6,1,59.7,Fail,Satisfactory
STU_2119,Female,15,Some College,14.4,88.3,88.7,Yes,Yes,No,Yes,Excellent,7,0,86.7,Pass,Excellent
STU_2120,Male,19,Some College,5.8,76.4,60.3,No,Yes,No,Yes,Good,8,1,56.7,Fail,Satisfactory
STU_2121,Male,18,Master/Doctorate,4.1,58.1,60.1,Yes,Yes,No,No,Excellent,15,1,56.8,Fail,Satisfactory
STU_2122,Male,18,Bachelor,9.7,71.2,71.6,Yes,Yes,No,Yes,Fair,10,1,70.0,Pass,Good
STU_2123,Male,17,Some College,7.7,71.7,66.2,No,Yes,No,Yes,Good,13,0,65.0,Pass,Satisfactory
STU_2124,Male,17,Bachelor,8.3,90.6,84.0,No,Yes,No,Yes,Fair,4,0,80.2,Pass,Good
STU_2125,Male,16,Master/Doctorate,3.8,92.6,69.5,Yes,Yes,No,No,Excellent,5,1,66.9,Pass,Satisfactory
STU_2126,Female,15,None,3.9,93.6,61.6,Yes,Yes,No,No,Excellent,3,0,58.6,Fail,Satisfactory
STU_2127,Female,16,Master/Doctorate,6.4,60.8,71.3,Yes,Yes,No,Yes,Fair,18,0,65.6,Pass,Satisfactory
STU_2128,Female,16,High School,11.5,86.4,75.1,Yes,Yes,No,Yes,Excellent,7,0,71.5,Pass,Good
STU_2129,Female,17,Bachelor,6.6,89.3,74.3,No,Yes,No,No,Fair,4,0,81.7,Pass,Good
STU_2130,Male,18,High School,4.0,90.7,79.1,Yes,Yes,Yes,Yes,Good,4,0,74.9,Pass,Good
STU_2131,Female,17,High School,14.4,93.3,76.2,No,Yes,No,Yes,Excellent,2,0,82.2,Pass,Good
STU_2132,Female,15,Some College,3.9,74.8,61.0,No,Yes,No,Yes,Excellent,9,1,60.7,Pass,Satisfactory
STU_2133,Female,19,Some College,8.4,53.6,62.6,No,Yes,Yes,No,Excellent,16,1,58.5,Fail,Satisfactory
STU_2134,Male,19,High School,11.5,71.5,69.1,Yes,Yes,No,Yes,Good,10,0,65.3,Pass,Satisfactory
STU_2135,Female,18,None,6.2,79.8,58.5,Yes,Yes,No,No,Fair,7,1,52.7,Fail,At Risk
